rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database,neglogpadj
758,ZNF792,0.023208437,5.244399004,19.73592896,"c(""DUSP4"", ""ABLIM1"", ""PLK2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
759,ZNF793,0.023208437,5.244399004,19.73592896,"c(""ABLIM1"", ""SULF2"", ""CDK5R1"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
760,ZNF804A,0.023208437,5.244399004,19.73592896,"c(""DUSP4"", ""PLK2"", ""PTX3"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
761,ZNF804B,0.023208437,5.244399004,19.73592896,"c(""DPP6"", ""GRM7"", ""LUZP2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
762,ZNF827,0.023208437,5.244399004,19.73592896,"c(""DUSP4"", ""ABLIM1"", ""PLK2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
763,ZNF83,0.023208437,5.244399004,19.73592896,"c(""ABLIM1"", ""PLK2"", ""PLPP3"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
764,ZNF92,0.023208437,5.244399004,19.73592896,"c(""ABLIM1"", ""PLK2"", ""MYBL2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
765,ZSCAN16,0.023208437,5.244399004,19.73592896,"c(""DUSP4"", ""ABLIM1"", ""PLK2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
766,ZSCAN4,0.023208437,5.244399004,19.73592896,"c(""NR5A2"", ""ZIC2"", ""PLK2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
767,ZXDA,0.023208437,5.244399004,19.73592896,"c(""DUSP4"", ""PLK2"", ""PLPP3"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
768,ZXDB,0.023208437,5.244399004,19.73592896,"c(""DUSP4"", ""EFNB1"", ""PLK2"")",0.042367485,Enrichr_Submissions_TF-Gene_Coocurrence,1.372967311
769,ADAMTS19,0.125064201,3.394975395,7.057909636,"c(""FGF13"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
770,AFF1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
771,ARID3A,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
772,ASCL3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
773,ATF1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
774,ATF6,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
775,ATF7,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLAGL1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
776,BACH1,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
777,BATF,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""SYK"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
778,BAZ2B,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
779,CAMTA1,0.125064201,3.394975395,7.057909636,"c(""DPP6"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
780,CARHSP1,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
781,CBX2,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
782,CD36,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
783,CENPT,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
784,CHD7,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""ABLIM1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
785,CIZ1,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""ABLIM1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
786,CPXCR1,0.125064201,3.394975395,7.057909636,"c(""LUZP2"", ""CDH20"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
787,CREB3L3,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
788,CREBL2,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
789,CREM,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
790,CUX1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
791,DDIT3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
792,DEAF1,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
793,DEPDC1B,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
794,E2F1,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
795,E2F8,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
796,ELF3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
797,ELF4,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
798,ETV3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
799,ETV3L,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PTX3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
800,ETV6,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
801,EZH1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
802,EZH2,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
803,FBXO41,0.125064201,3.394975395,7.057909636,"c(""ADGRB1"", ""CDK5R1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
804,FOSL2,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
805,FOXC2,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PTX3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
806,FOXE1,0.125064201,3.394975395,7.057909636,"c(""ZIC2"", ""PAX6"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
807,FOXM1,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
808,FOXN3,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
809,FOXO4,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
810,FOXO6,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PTN"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
811,FOXR1,0.125064201,3.394975395,7.057909636,"c(""RSL1D1"", ""NR5A2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
812,GABPB1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
813,GATA1,0.125064201,3.394975395,7.057909636,"c(""MYBL2"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
814,GATA3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
815,GFI1B,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
816,GLIS1,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
817,GPR155,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
818,HBP1,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
819,HDX,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
820,HHEX,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
821,HIC2,0.125064201,3.394975395,7.057909636,"c(""MYBL2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
822,HIF1A,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
823,HIVEP1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
824,HMG20A,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
825,HMG20B,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
826,HMGB4,0.125064201,3.394975395,7.057909636,"c(""HSPA1L"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
827,HOXA4,0.125064201,3.394975395,7.057909636,"c(""NR5A2"", ""PTX3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
828,HOXC8,0.125064201,3.394975395,7.057909636,"c(""PLAGL1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
829,HOXD11,0.125064201,3.394975395,7.057909636,"c(""ZIC2"", ""PAX6"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
830,HSF5,0.125064201,3.394975395,7.057909636,"c(""PLAGL1"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
831,ISX,0.125064201,3.394975395,7.057909636,"c(""NR5A2"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
832,JAZF1,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
833,JRKL,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
834,JUNB,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
835,KCMF1,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""RAB7A"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
836,KIAA1549,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""ABLIM1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
837,KIN,0.125064201,3.394975395,7.057909636,"c(""RSL1D1"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
838,KLF15,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
839,KLF16,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
840,KLF17,0.125064201,3.394975395,7.057909636,"c(""NR5A2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
841,KLF7,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
842,KNTC1,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
843,LIN28B,0.125064201,3.394975395,7.057909636,"c(""ZIC2"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
844,MAEL,0.125064201,3.394975395,7.057909636,"c(""NR5A2"", ""NEB"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
845,MESP1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""ZIC2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
846,MESP2,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
847,MINK1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
848,MKRN2,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
849,MLXIPL,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
850,MSC,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PTX3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
851,MXD1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
852,MXD3,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
853,MXI1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
854,MYB,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
855,MYOG,0.125064201,3.394975395,7.057909636,"c(""NR5A2"", ""NEB"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
856,NCOA1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
857,NCOA3,0.125064201,3.394975395,7.057909636,"c(""PLPP3"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
858,NFATC3,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
859,NFKB2,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
860,NFX1,0.125064201,3.394975395,7.057909636,"c(""RSL1D1"", ""ABLIM1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
861,NFXL1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
862,NKRF,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""RSL1D1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
863,NOC4L,0.125064201,3.394975395,7.057909636,"c(""RSL1D1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
864,NR2F6,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
865,NR3C2,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
866,NR5A1,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
867,PATZ1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
868,PAX4,0.125064201,3.394975395,7.057909636,"c(""PAX6"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
869,PAX5,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""PAX6"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
870,PKHD1L1,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""NEB"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
871,PLEKHA4,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
872,POU1F1,0.125064201,3.394975395,7.057909636,"c(""NR5A2"", ""PAX6"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
873,POU2F1,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
874,POU2F2,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
875,POU2F3,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PAX6"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
876,PPARA,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
877,PPARD,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
878,PPP1R10,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
879,PRR3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
880,RAD51,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
881,RAG1,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
882,RBPJ,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
883,RELB,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
884,RELL2,0.125064201,3.394975395,7.057909636,"c(""RIMKLA"", ""CDK5R1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
885,RERE,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
886,RHOXF2,0.125064201,3.394975395,7.057909636,"c(""ZIC2"", ""PLAGL1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
887,RIOK2,0.125064201,3.394975395,7.057909636,"c(""RSL1D1"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
888,RUNX1,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
889,RUNX3,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""SYK"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
890,SCML4,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""ABLIM1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
891,SEBOX,0.125064201,3.394975395,7.057909636,"c(""PLK2"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
892,SIX5,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
893,SLC2A4RG,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
894,SLC4A10,0.125064201,3.394975395,7.057909636,"c(""DPP6"", ""GRM7"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
895,SNAPC4,0.125064201,3.394975395,7.057909636,"c(""RSL1D1"", ""COL18A1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
896,SOX10,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PTN"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
897,SOX15,0.125064201,3.394975395,7.057909636,"c(""ZIC2"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
898,SOX17,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
899,SOX18,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
900,SP7,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PTX3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
901,SPDEF,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
902,SPIB,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
903,SRF,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
904,SSH2,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
905,SSH3,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""ABLIM1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
906,STAT4,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""IL18R1"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
907,STAT5A,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
908,STAT5B,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""SYK"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
909,TBR1,0.125064201,3.394975395,7.057909636,"c(""GRM7"", ""PAX6"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
910,TBX10,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
911,TCF12,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
912,TCF19,0.125064201,3.394975395,7.057909636,"c(""RECQL4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
913,TCF21,0.125064201,3.394975395,7.057909636,"c(""PTN"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
914,TCF3,0.125064201,3.394975395,7.057909636,"c(""COL18A1"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
915,TFAP2E,0.125064201,3.394975395,7.057909636,"c(""PAX6"", ""PAX5"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
916,TFAP4,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
917,TFCP2,0.125064201,3.394975395,7.057909636,"c(""ABLIM1"", ""PLPP3"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
918,TFEB,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""SULF2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
919,TGIF1,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
920,THAP2,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
921,TIGD6,0.125064201,3.394975395,7.057909636,"c(""DUSP4"", ""PLK2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
922,TP53,0.125064201,3.394975395,7.057909636,"c(""SYK"", ""MYBL2"")",0.164484061,Enrichr_Submissions_TF-Gene_Coocurrence,0.783876179
